,user,text,cleaned_text,Sentiment_Polarity,Expression Label
593,MrVirtueSignal,"@KeithMillsD7 @JoeBiden A new low for politicians and democracy. What an awful precedent to set,  refusing to even… https://t.co/KOKA3Cw8bR",keithmillsd joebiden new low politician democracy awful precedent set refusing even httpstcokokacwbr,-0.2878787878787879,negative
594,outfoxed_toni,"RT @JoeBiden: We're eight months into this crisis, and this president still has no plan to rebuild our economy.  I do. I'll get America bac…",rt joebiden eight month crisis president still plan rebuild economy ill get america bac ,-0.5,negative
595,kimowens,This is like the commercial of the lady putting post-it notes on her wall. That’s not how it works @JoeBiden.  Just… https://t.co/gBeHtDNneb,like commercial lady putting postit note wall work joebiden httpstcogbehtdnneb,0.0,Neutral
596,gallan500,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
597,ABCDAP,"RT @julianzelizer: Just to be clear, conservatives are complaining that @JoeBiden won’t take a position on changing the size of SCOTUS—whic…",rt julianzelizer clear conservative complaining joebiden take position changing size scotus whic ,0.10000000000000002,positive
598,chipotlemas14,@JoeBiden @Juan1250Mexico This is what it means. https://t.co/iPvPPd2gQd,joebiden juanmexico mean httpstcoipvppdgqd,-0.3125,negative
599,abuzar1988,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
600,sarahdwolman,"23 days. Vote early for @JoeBiden. ""Our campaign is laser-focused on making our case to Florida voters about why it… https://t.co/L76gTul7r5", day vote early joebiden campaign laserfocused making case florida voter httpstcolgtulr,0.1,positive
601,mpplvt,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
602,iamwoman1022,@RichardGrenell @JoeBiden @Acosta @kaitlancollins And he's been coughing like crazy! He even took his mask off to c… https://t.co/bo9E4IpjS7,richardgrenell joebiden acosta kaitlancollins he coughing like crazy even took mask c httpstcoboeipjs,-0.6,negative
603,all_the_Mindy,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
604,_FallingSlowly_,RT @mommamia1217: ⒻⓊⓃ ⒻⒶⒸⓉ #HunterBiden was the head of the World Food Program that just received the Nobel Peace Prize.  While trump’s son…,rt mommamia hunterbiden head world food program received nobel peace prize trump son ,0.0,Neutral
605,angelino_26,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
606,mfidel999,"RT @Momof2inDE: @ajemh10 @TheRealHoarse @sladesr @realDonaldTrump @JoeBiden If you can’t see the difference, you deserve what you get.",rt momofinde ajemh therealhoarse sladesr realdonaldtrump joebiden see difference deserve get,0.0,Neutral
607,BlackGlass1980,RT @mommamia1217: ⒻⓊⓃ ⒻⒶⒸⓉ #HunterBiden was the head of the World Food Program that just received the Nobel Peace Prize.  While trump’s son…,rt mommamia hunterbiden head world food program received nobel peace prize trump son ,0.0,Neutral
608,pineapplejack0,RT @KaivanShroff: Scientific American never backed a presidential candidate before 2020.   They endorsed @JoeBiden.   The Taliban have also…,rt kaivanshroff scientific american never backed presidential candidate endorsed joebiden taliban also ,0.0,Neutral
609,Official_TTFT,@BreakingMirror2 @JoeBiden Why haven't you held him accountable over the last 47 years of his documented racist and… https://t.co/izQNlwzXQd,breakingmirror joebiden havent held accountable last year documented racist httpstcoizqnlwzxqd,0.0,Neutral
610,shareourlove74,@JoeBiden  Can we have the debates in separate buildings? Just thinking that would keep you &amp; everyone else safe.,joebiden debate separate building thinking would keep amp everyone else safe,0.5,positive
611,liquidfer_g,@charliekirk11 @JoeBiden If all these right wing conspiracy nuts realize #Trump is bypassing American laws to sell… https://t.co/SdhWT0bFyz,charliekirk joebiden right wing conspiracy nut realize trump bypassing american law sell httpstcosdhwtbfyz,0.14285714285714285,positive
612,MargaretBays,RT @BarackObama: .@JoeBiden has a plan to build our country back better and create millions of jobs—jobs that can help working families get…,rt barackobama joebiden plan build country back better create million job job help working family get ,0.25,positive
613,VoiceForAllGA,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
614,JCRodriguezR,@realDonaldTrump Efective action against CASTRO-CHAVISMO was bipartisan 🇨🇴 PLAN COLOMBIA before Trump’s PARALYZING… https://t.co/n4ibQthsen,realdonaldtrump efective action castrochavismo bipartisan plan colombia trump paralyzing httpstconibqthsen,0.1,positive
615,Bomeque1,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
616,nomosnow62,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
617,Cosmo3807,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
618,dorothystella7,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
619,collin_gehl,"RT @YNB: They seem nice.   Don’t look away.   This is @realDonaldTrump’s AmeriKKKa.   Is everything great again, yet?  If you want better p…",rt ynb seem nice look away realdonaldtrump amerikkka everything great yet want better p ,0.6333333333333333,positive
620,bright8694,"RT @moran_caleb: WATCH📺: @JoeBiden swings through Erie, PA https://t.co/BvqwvCzgeo",rt morancaleb watch joebiden swing erie pa httpstcobvqwvczgeo,0.0,Neutral
621,racetrackandy,@VicToensing @brithume @JoeBiden Typical of the far left to criticize someone for stating the obvious.  Fox is bett… https://t.co/3R6SpZYZXz,victoensing brithume joebiden typical far left criticize someone stating obvious fox bett httpstcorspzyzxz,-0.016666666666666663,negative
622,TotesNova,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
623,Truman_Town,NOTHING WILL FUNDAMENTALLY CHANGE https://t.co/ClSN4a21jp,nothing fundamentally change httpstcoclsnajp,0.0,Neutral
624,RStew76,@charliekirk11 @JoeBiden We have to solve this white supremacy crisis first 🙄,charliekirk joebiden solve white supremacy crisis first ,0.125,positive
625,SharonSharonh10,"RT @dustejohnson: I voted for @JoeBiden. The Republican Party today is not the party of Lincoln, Teddy, Coolidge, or Eisenhower. That Grand…",rt dustejohnson voted joebiden republican party today party lincoln teddy coolidge eisenhower grand ,0.5,positive
626,magathrive,@mattmargolis @mdgeek2 @JoeBiden Little girls Breasts. It's all pedophile Joe thinks about. He has to touch their b… https://t.co/OS8BLoB1Lk,mattmargolis mdgeek joebiden little girl breast pedophile joe think touch b httpstcoosbloblk,-0.1875,negative
627,rccurby,@JoeBiden The irony.,joebiden irony,0.0,Neutral
628,rsjonesfreedom,@CharleneforAZ @cranky_ctyankee @JoeBiden @KamalaHarris That’s about .05% of a Trump Rally. I see also Democrats ar… https://t.co/8m3qIfIAML,charleneforaz crankyctyankee joebiden kamalaharris trump rally see also democrat ar httpstcomqifiaml,0.0,Neutral
629,the_jddmcl,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
630,K2Twiiiter,RT @BigBertieT: @JoeBiden @KamalaHarris No. Just...no. https://t.co/dq00fo0WJF,rt bigbertiet joebiden kamalaharris justno httpstcodqfowjf,0.0,Neutral
631,susan_424,"RT @ChrisAlbertoLaw: @margbrennan @Samiyousafzai @TimMurtaugh @CBSNews Putin, Xi, the Saudis and all the other brutal totalitarian regimes…",rt chrisalbertolaw margbrennan samiyousafzai timmurtaugh cbsnews putin xi saudi brutal totalitarian regime ,-0.875,negative
632,gusby_sharon,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
633,v_mckenna001,RT @_Jacquelyn2020: My 1st year ever #Voting !!!!! Thrilled to do it for @JoeBiden who else is with me?!!!!!! 🙃🙂🥰🥰 #vote,rt jacquelyn st year ever voting thrilled joebiden else vote,0.6,positive
634,maria_teresa_m,"RT @PinellasDems: Congratulations on this exciting endorsement from @JoeBiden! Vote @CharlieCrist , Pinellas!",rt pinellasdems congratulation exciting endorsement joebiden vote charliecrist pinellas,0.3,positive
635,Barbara35645904,RT @SurfnFitnes: Do we have this correct? @realDonaldTrump cheated on 1st wife with his 2nd wife (had kid) and cheated on his 2nd with 3rd…,rt surfnfitnes correct realdonaldtrump cheated st wife nd wife kid cheated nd rd ,0.0,Neutral
636,ymreiser1,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
637,edon5,@real_defender @JoeBiden I saved $4500 taxes last yr under trump.,realdefender joebiden saved tax last yr trump,0.0,Neutral
638,outfoxed_toni,@JoeBiden “Joe Biden is a man of proven courage and the soul of the American people”. “Joe will never forget who he… https://t.co/gTLfd2AfWl,joebiden joe biden man proven courage soul american people joe never forget httpstcogtlfdafwl,0.0,Neutral
639,bobmatnyc,"RT @WalshFreedom: I’m a conservative. I believe @realDonaldTrump is unfit. Therefore, I’m voting for the ONLY person who can beat Trump, @J…",rt walshfreedom conservative believe realdonaldtrump unfit therefore voting person beat trump j ,0.0,Neutral
640,draggo63,@KamalaHarris @JoeBiden If you Do Not Understand what he is saying then YOU are part of the problem!  This is PURE… https://t.co/TUFBv5r7sH,kamalaharris joebiden understand saying part problem pure httpstcotufbvrsh,0.21428571428571427,positive
641,QuiltingWFabric,"RT @glennkirschner2: How powerful, how valuable is your single vote for @JoeBiden? You will be VOTING OUT: Trump, Pence, Barr, Pompeo, DeVo…",rt glennkirschner powerful valuable single vote joebiden voting trump penny barr pompeo devo ,0.11428571428571428,positive
642,theRealMikeT_1,"RT @BernardKerik: I’m listening to @JoeBiden ramble about the slowed economic recovery, but he fails to tell the American people that it’s…",rt bernardkerik listening joebiden ramble slowed economic recovery fails tell american people ,-0.09999999999999999,negative
643,BWRtrain,@cary_northrop @KamalaHarris @JoeBiden Made Kamala look like a child more than anything else and everyone agrees,carynorthrop kamalaharris joebiden made kamala look like child anything else everyone agrees,0.0,Neutral
644,MelissaBParker,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
645,BresserCarlysle,"RT @KamalaHarris: Together, we will build our country back better than before.  It was an honor to make the case for @JoeBiden’s and my cam…",rt kamalaharris together build country back better honor make case joebiden cam ,0.25,positive
