,user,text,cleaned_text,Sentiment_Polarity,Expression Label
401,RichardHastie,"#DonaldTrump endorsed by fellow moderates, the #Taliban  https://t.co/qH5MKDA1Rw",donaldtrump endorsed fellow moderate taliban httpstcoqhmkdarw,0.0,Neutral
402,LeslieMalloy4,"RT @derekjames150: I would really, really, really, really, really, really like to see #DonaldTrump totally crushed in this November electio…",rt derekjames would really really really really really really like see donaldtrump totally crushed november electio ,0.05,positive
403,tkldisney,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
404,wazzupAD,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
405,wazzupAD,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
406,TheHansIndiaWeb,Telangana: Donald Trump fan Bussa Krishna dies of heart attack @realDonaldTrump #DonaldTrump #Jangaon https://t.co/5rp9ZdRwsX,telangana donald trump fan bussa krishna dy heart attack realdonaldtrump donaldtrump jangaon httpstcorpzdrwsx,0.0,Neutral
407,rlavery2,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
408,ActivistBowen2,"1. WOULD HE win IN THE ABSENCE OF COVID19? HIGHLY UNLIKELY (October 11, 2020; 19:10 HKT) #DONALDTRUMP #DRUMPF #TRUMP #FAIL", would win absence covid highly unlikely october hkt donaldtrump drumpf trump fail,-0.05312499999999998,negative
409,mikebednarski,#DonaldTrump's Whitehouse has more Covid-19 cases than all of Newfoundland and Labrador. https://t.co/AB8ta2O3fk,donaldtrumps whitehouse covid case newfoundland labrador httpstcoabtaofk,0.0,Neutral
410,sarabdemocracy,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
411,starr_d,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
412,dangainor,RT @Commentary: Joe Biden does seem to have learned from past mistakes. In the case of these two pariah regimes--Russia and Cuba--those mis…,rt commentary joe biden seem learned past mistake case two pariah regimesrussia cubathose mi ,-0.25,negative
413,Patriot_on_Pt,WH Physician Says Trump Is No Longer A Transmission Risk To Others https://t.co/kfVhewqWDj #Coronavirus #DonaldTrump via @jakepalmieri,wh physician say trump longer transmission risk others httpstcokfvhewqwdj coronavirus donaldtrump via jakepalmieri,0.0,Neutral
414,caffeinatedsurf,@ABCNews4 The added swastika created a more accurate sign. #KAG #donaldtrump #POTUS #traitor https://t.co/OWKo75Gkp8,abcnews added swastika created accurate sign kag donaldtrump potus traitor httpstcoowkogkp,0.4000000000000001,positive
415,arn_lind,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
416,RevJudyBG,RT @derekjames150: Surely you don't think #GretaThunberg would endorse a climate change denier like #DonaldTrump! Only an idiot would do th…,rt derekjames surely dont think gretathunberg would endorse climate change denier like donaldtrump idiot would th ,-0.15000000000000002,negative
417,GrondaMorin,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
418,sarcasmatitshei,@NatashaFatah Sounds like terrorists are also going to vote for #DonaldTrump https://t.co/RCqOHbaFKv,natashafatah sound like terrorist also going vote donaldtrump httpstcorcqohbafkv,0.4,positive
419,f6829e2ce54849c,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
420,Butler47David,"RT @derekjames150: I would really, really, really, really, really, really like to see #DonaldTrump totally crushed in this November electio…",rt derekjames would really really really really really really like see donaldtrump totally crushed november electio ,0.05,positive
421,lovehealer,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
422,dialogician,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
423,GaleTay91676546,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
424,Becka73266384,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
425,lawgiver42,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
426,WeLoveAgility,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
427,Alleswelling,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
428,mahabubrmn,"RT @gulf_news: Good morning. In print today: #DonaldTrump ‘may not be out of the woods’; #DubaiSafariPark, home to 3,000 animals opens its…",rt gulfnews good morning print today donaldtrump may wood dubaisafaripark home animal open ,0.35,positive
429,LindaMo26799020,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
430,davecorey49,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
431,lv2cycle,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
432,CrisOShay1,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
433,SteveWildWolf,RT @andre_carrilho: The Emperor has Covid-19 - #editorial #cartoon @dntwit . #covid_19 #coronavirus #cartooningforsolidarity #cartooningfor…,rt andrecarrilho emperor covid editorial cartoon dntwit covid coronavirus cartooningforsolidarity cartooningfor ,0.0,Neutral
434,AlexWitzleben,"Analysis - North Korea's Kim speaks softly, shows off new military might whilst #SouthKorea urges North to stick to… https://t.co/9V1D56QTun",analysis north korea kim speaks softly show new military might whilst southkorea urge north stick httpstcovdqtun,0.04545454545454545,positive
435,groupabarbados,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
436,Onislander,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
437,LizanneMako,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
438,KateS3314,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
439,lynn_atkey,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
440,BrianShew1,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
441,MaryRinger12,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
442,DrennonKay,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
443,HardReport,Trump’s coronavirus treatment was based on a pharmaceutical drug developed with cells derived from an aborted baby… https://t.co/x00oX7V0TW,trump coronavirus treatment based pharmaceutical drug developed cell derived aborted baby httpstcoxoxvtw,0.1,positive
444,JamesdstanleyD,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
445,Eeindc,RT @Commentary: Joe Biden does seem to have learned from past mistakes. In the case of these two pariah regimes--Russia and Cuba--those mis…,rt commentary joe biden seem learned past mistake case two pariah regimesrussia cubathose mi ,-0.25,negative
446,NPazderski,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
447,juliosevero,Trump’s coronavirus treatment was based on a pharmaceutical drug developed with cells derived from an aborted baby… https://t.co/n1zUideBAx,trump coronavirus treatment based pharmaceutical drug developed cell derived aborted baby httpstconzuidebax,0.1,positive
448,JoseBarrosViana,RT @andre_carrilho: The Emperor has Covid-19 - #editorial #cartoon @dntwit . #covid_19 #coronavirus #cartooningforsolidarity #cartooningfor…,rt andrecarrilho emperor covid editorial cartoon dntwit covid coronavirus cartooningforsolidarity cartooningfor ,0.0,Neutral
449,PatPdevon18,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
450,Dublinights,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
451,PatPdevon18,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
452,BumbaughJoe,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
453,NqobaniHumba,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
454,Joh99Sp,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
455,AbramowitzSeth,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
456,scuddertravel,@gtconway3d @bi_lingual48 If you remember 1980s professional wrestling you can understand the age of… https://t.co/9q4WzcPIUZ,gtconwayd bilingual remember professional wrestling understand age httpstcoqwzcpiuz,0.1,positive
457,tmanipalj,"On October 2, US President #DonaldTrump announced that the First Lady and he had tested positive for #COVID19. He w… https://t.co/JEnyqwYEgh",october u president donaldtrump announced first lady tested positive covid w httpstcojenyqwyegh,0.23863636363636365,positive
458,FBen1776,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
459,Expativa,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH,rt therealnrp realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcojbzoxyh,0.0,Neutral
460,lorigspeaks,RT @tribelaw: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/5taLcwF72r,rt tribelaw realdonaldtrump preschool lego comedy impression lego donaldtrump nbcsnl httpstcotalcwfr,0.0,Neutral
461,DJTMentionsBot,"RT @latestly: Bussa Krishna, 'Devotee' of US President Donald Trump, Dies of Cardiac Arrest #BussaKrishna @realDonaldTrump #DonaldTrump htt…",rt latestly bussa krishna devotee u president donald trump dy cardiac arrest bussakrishna realdonaldtrump donaldtrump htt ,0.13333333333333333,positive
